Cód. IBGE,Município,Latitude,Longitude,Microrregião,Mesorregião,Sigla UF,UF,Região,Sigla Região
3170909,Varzelândia,"-15,7","-44,02",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3171030,Verdelândia,"-15,58","-43,6",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3116159,Chapada Gaúcha,"-15,3","-45,61",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3116506,Claro dos Poções,"-17,07","-44,2",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3101003,Águas Vermelhas,"-15,74","-41,45",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3166956,Serranópolis de Minas,"-15,82","-42,87",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3168002,Taiobeiras,"-15,8","-42,23",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3170008,Ubaí,"-16,28","-44,77",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3170529,Urucuia,"-16,13","-45,74",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3142007,Mirabela,"-16,26","-44,16",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3142254,Miravânia,"-14,74","-44,4",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3142908,Monte Azul,"-15,15","-42,87",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3143302,Montes Claros,"-16,73","-43,86",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3143450,Montezuma,"-15,17","-42,49",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3144656,Ninheira,"-15,32","-41,75",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3145372,Novorizonte,"-16,01","-42,4",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3145455,Olhos-d`Água,"-17,39","-43,57",Bocaiúva,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3146255,Padre Carvalho,"-16,36","-42,51",Grão Mogol,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3146552,Pai Pedro,"-15,51","-43,06",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3135605,Jequitaí,"-17,23","-44,44",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3136579,Josenópolis,"-16,54","-42,51",Grão Mogol,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3136801,Juramento,"-16,84","-43,58",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3136959,Juvenília,"-14,26","-44,15",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3137304,Lagoa dos Patos,"-16,98","-44,58",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3138104,Lassance,"-17,88","-44,57",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3138658,Lontra,"-15,9","-44,3",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3138682,Luislândia,"-16,11","-44,58",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3139250,Mamonas,"-15,05","-42,94",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3139300,Manga,"-14,75","-43,93",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3140852,Matias Cardoso,"-14,85","-43,92",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3141009,Mato Verde,"-15,39","-42,86",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3106655,Berizal,"-15,61","-41,74",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3107307,Bocaiúva,"-17,1","-43,81",Bocaiúva,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3108255,Bonito de Minas,"-15,32","-44,75",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3108503,Botumirim,"-16,87","-43,01",Grão Mogol,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3108602,Brasília de Minas,"-16,2","-44,42",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3109402,Buritizeiro,"-17,35","-44,96",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3129608,Ibiaí,"-16,86","-44,91",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3129657,Ibiracatu,"-15,66","-44,16",Montes Claros,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3130051,Icaraí de Minas,"-16,21","-44,9",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3130655,Indaiabira,"-15,49","-42,19",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3132008,Itacambira,"-17,06","-43,3",Grão Mogol,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3132107,Itacarambi,"-15,1","-44,09",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3135050,Jaíba,"-15,33","-43,67",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3154457,Riachinho,"-16,22","-45,99",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3154507,Riacho dos Machados,-16,"-43,04",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3155603,Rio Pardo de Minas,"-15,6","-42,54",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3156502,Rubelita,"-16,4","-42,26",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3157005,Salinas,"-16,17","-42,29",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3157377,Santa Cruz de Salinas,"-16,09","-41,74",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3157609,Santa Fé de Minas,"-16,69","-45,41",Pirapora,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3170651,Vargem Grande do Rio Pardo,"-15,4","-42,3",Salinas,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3150570,Pintópolis,"-16,05","-45,15",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3152204,Porteirinha,"-15,74","-43,02",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3161106,São Francisco,"-15,94","-44,86",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3142700,Montalvânia,"-14,42","-44,36",Januária,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3145059,Nova Porteirinha,"-15,8","-43,3",Janaúba,Norte de Minas,MG,Minas Gerais,Sudeste,SE
3124807,Estrela do Sul,"-18,74","-47,69",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3116902,Comendador Gomes,"-19,69","-49,08",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3117306,Conceição das Alagoas,"-19,91","-48,38",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3119302,Coromandel,"-18,47","-47,2",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3120706,Cruzeiro da Fortaleza,"-18,94","-46,67",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3121258,Delta,"-19,97","-47,77",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3123502,Douradoquara,"-18,43","-47,6",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3127008,Fronteira,"-20,26","-49,19",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3127107,Frutal,"-20,02","-48,94",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3127909,Grupiara,"-18,49","-47,72",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3148004,Patos de Minas,"-18,57","-46,51",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3148103,Patrocínio,"-18,94","-46,99",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3149200,Pedrinópolis,"-19,22","-47,46",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3149804,Perdizes,"-19,35","-47,29",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3150703,Pirajuba,"-19,9","-48,7",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3151602,Planura,"-20,13","-48,7",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3152808,Prata,"-19,3","-48,92",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3161304,São Francisco de Sales,"-19,86","-49,77",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3162104,São Gotardo,"-19,31","-46,04",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3111101,Campina Verde,"-19,53","-49,48",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3111507,Campos Altos,"-19,69","-46,17",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3111804,Canápolis,"-18,72","-49,2",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3112604,Capinópolis,"-18,68","-49,56",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3114303,Carmo do Paranaíba,-19,"-46,31",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3114550,Carneirinho,"-19,69","-50,68",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3115003,Cascalho Rico,"-18,57","-47,87",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3115805,Centralina,"-18,58","-49,19",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3171105,Veríssimo,"-19,66","-48,3",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3153004,Pratinha,"-19,75","-46,37",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3100104,Abadia dos Dourados,"-18,48","-47,4",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3109808,Cachoeira Dourada,"-18,51","-49,5",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3166808,Serra do Salitre,"-19,11","-46,68",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3168903,Tiros,-19,"-45,96",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3169604,Tupaciguara,"-18,59","-48,7",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3170107,Uberaba,"-19,74","-47,93",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3170206,Uberlândia,"-18,91","-48,27",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3170438,União de Minas,"-19,53","-50,33",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3141207,Matutina,"-19,22","-45,96",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3142809,Monte Alegre de Minas,"-18,87","-48,88",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3143104,Monte Carmelo,"-18,72","-47,49",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3145000,Nova Ponte,"-19,13","-47,68",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3137502,Lagoa Formosa,"-18,77","-46,4",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3103504,Araguari,"-18,64","-48,18",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3103751,Araporã,"-18,43","-49,18",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3103801,Arapuá,"-19,03","-46,15",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3104007,Araxá,"-19,59","-46,94",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3128907,Guimarânia,"-18,84","-46,79",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3129509,Ibiá,"-19,47","-46,53",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3130705,Indianópolis,"-19,03","-47,91",Uberlândia,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3131406,Ipiaçu,"-18,69","-49,94",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3131604,Iraí de Minas,"-18,98","-47,46",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3134202,Ituiutaba,"-18,96","-49,46",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3134400,Iturama,"-19,72","-50,19",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3155504,Rio Paranaíba,"-19,19","-46,24",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3156403,Romaria,"-18,88","-47,58",Patrocínio,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3156908,Sacramento,"-19,86","-47,43",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3157708,Santa Juliana,"-19,3","-47,52",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3159704,Santa Rosa da Serra,"-19,53","-45,96",Patos de Minas,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3159803,Santa Vitória,"-18,83","-50,12",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3118205,Conquista,"-19,93","-47,54",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3111408,Campo Florido,"-19,76","-48,57",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3100708,Água Comprida,"-20,05","-48,1",Uberaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3168101,Tapira,"-19,92","-46,82",Araxá,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3138625,Limeira do Oeste,"-19,55","-50,58",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3129103,Gurinhatã,"-19,21","-49,78",Ituiutaba,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3133402,Itapagipe,"-19,9","-49,38",Frutal,Triângulo Mineiro/Alto Paranaíba,MG,Minas Gerais,Sudeste,SE
3116605,Cláudio,"-20,44","-44,76",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3117009,Comercinho,"-16,29","-41,79",Pedra Azul,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3115201,Conceição da Barra de Minas,"-21,12","-44,47",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3117603,Conceição do Pará,"-19,75","-44,89",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3119104,Corinto,"-18,38","-44,45",Curvelo,Central Mineira,MG,Minas Gerais,Sudeste,SE
3119500,Coronel Murta,"-16,61","-42,18",Araçuaí,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3119708,Coronel Xavier Chaves,"-21,02","-44,22",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3119807,Córrego Danta,"-19,82","-45,9",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3119955,Córrego Fundo,"-20,44","-45,55",Formiga,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3120102,Couto de Magalhães de Minas,"-18,07","-43,47",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3120151,Crisólita,"-17,23","-40,91",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3120201,Cristais,"-20,87","-45,51",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3121001,Datas,"-18,44","-43,65",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3121506,Desterro do Melo,"-21,14","-43,51",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3121605,Diamantina,"-18,24","-43,59",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3122306,Divinópolis,"-20,13","-44,88",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3122454,Divisópolis,"-15,72",-41,Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3123007,Dores de Campos,"-21,1","-44,02",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3123205,Dores do Indaiá,"-19,46","-45,6",Bom Despacho,Central Mineira,MG,Minas Gerais,Sudeste,SE
3123403,Doresópolis,"-20,28","-45,9",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3124708,Estrela do Indaiá,"-19,52","-45,78",Bom Despacho,Central Mineira,MG,Minas Gerais,Sudeste,SE
3125408,Felício dos Santos,"-18,07","-43,24",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3125606,Felisburgo,"-16,63","-40,76",Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3126109,Formiga,"-20,46","-45,42",Formiga,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3126208,Formoso,"-14,94","-46,23",Unaí,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3126505,Francisco Badaró,"-16,99","-42,35",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3126802,Frei Gaspar,"-18,06","-41,42",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3127057,Fronteira dos Vales,"-16,89","-40,92",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3127602,Gouveia,"-18,45","-43,74",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3147006,Paracatu,"-17,22","-46,87",Paracatu,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3147709,Passa Tempo,"-20,65","-44,49",Oliveira,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3148509,Pavão,"-17,42","-40,99",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3148905,Pedra do Indaiá,"-20,25","-45,2",Formiga,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3149903,Perdões,"-21,09","-45,09",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3150307,Piedade do Rio Grande,"-21,46","-44,19",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3150505,Pimenta,"-20,48","-45,79",Formiga,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3150604,Piracema,"-20,5","-44,48",Oliveira,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3151503,Piumhi,"-20,46","-45,95",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3152006,Pompéu,"-19,22","-44,93",Três Marias,Central Mineira,MG,Minas Gerais,Sudeste,SE
3152170,Ponto dos Volantes,"-16,75","-41,5",Araçuaí,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3152402,Poté,"-17,8","-41,78",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3152709,Prados,"-21,05","-44,08",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3159902,Santo Antônio do Amparo,"-20,94","-44,91",Oliveira,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3160306,Santo Antônio do Jacinto,"-16,53","-40,17",Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3160405,Santo Antônio do Monte,"-20,08","-45,29",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3160603,Santo Hipólito,"-18,29","-44,22",Curvelo,Central Mineira,MG,Minas Gerais,Sudeste,SE
3161205,São Francisco de Paula,"-20,7","-44,98",Oliveira,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3161700,São Gonçalo do Abaeté,"-18,33","-45,83",Paracatu,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3161809,São Gonçalo do Pará,"-19,98","-44,85",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3125507,São Gonçalo do Rio Preto,-18,"-43,39",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3162500,São João del Rei,"-21,13","-44,26",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3164308,São Roque de Minas,"-20,24","-46,36",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3111200,Campo Belo,"-20,89","-45,27",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3111903,Cana Verde,"-21,02","-45,18",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3112000,Candeias,"-20,76","-45,27",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3112208,Capela Nova,"-20,92","-43,61",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3112307,Capelinha,"-17,69","-42,51",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3113008,Caraí,"-17,18","-41,69",Araçuaí,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3113107,Caranaíba,"-20,87","-43,73",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3113206,Carandaí,"-20,95","-43,8",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3113503,Carbonita,"-17,52","-43,01",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3113701,Carlos Chagas,"-17,7","-40,76",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3114204,Carmo do Cajuru,"-20,18","-44,77",Divinópolis,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3114501,Carmópolis de Minas,"-20,54","-44,63",Oliveira,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3114600,Carrancas,"-21,48","-44,64",Lavras,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3115458,Catuji,"-17,31","-41,51",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3115607,Cedro do Abaeté,"-19,14","-45,71",Três Marias,Central Mineira,MG,Minas Gerais,Sudeste,SE
3135308,Japaraíba,"-20,14","-45,5",Bom Despacho,Central Mineira,MG,Minas Gerais,Sudeste,SE
3171071,Veredinha,"-17,39","-42,73",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3171600,Virgem da Lapa,"-16,8","-42,34",Araçuaí,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3128600,Guarda-Mor,"-17,77","-47,09",Paracatu,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3153202,Presidente Juscelino,"-18,63","-44,05",Curvelo,Central Mineira,MG,Minas Gerais,Sudeste,SE
3153301,Presidente Kubitschek,"-18,61","-43,56",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3153400,Presidente Olegário,"-18,41","-46,41",Paracatu,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3100203,Abaeté,"-19,15","-45,44",Três Marias,Central Mineira,MG,Minas Gerais,Sudeste,SE
3100807,Aguanil,"-20,94","-45,39",Campo Belo,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3100906,Águas Formosas,"-17,08","-40,93",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3101631,Alfredo Vasconcelos,"-21,14","-43,77",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3101706,Almenara,"-16,18","-40,69",Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3146503,Pains,"-20,37","-45,66",Formiga,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3146750,Palmópolis,"-16,73","-40,41",Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3169356,Três Marias,"-18,2","-45,24",Três Marias,Central Mineira,MG,Minas Gerais,Sudeste,SE
3102704,Cachoeira de Pajeú,"-15,96","-41,49",Pedra Azul,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3165008,São Tiago,"-20,91","-44,5",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3165909,Senador Modestino Gonçalves,"-17,94","-43,22",Diamantina,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3166204,Senhora dos Remédios,"-21,02","-43,58",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3166600,Serra da Saudade,"-19,43","-45,79",Bom Despacho,Central Mineira,MG,Minas Gerais,Sudeste,SE
3166709,Serra dos Aimorés,"-17,78","-40,24",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3165552,Setubinha,"-17,6","-42,15",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3168200,Tapiraí,"-19,88","-46,02",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3168606,Teófilo Otoni,"-17,85","-41,5",Teófilo Otoni,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3168804,Tiradentes,"-21,11","-44,17",São João Del Rei,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3169703,Turmalina,"-17,28","-42,72",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3170305,Umburatiba,"-17,25","-40,57",Nanuque,Vale do Mucuri,MG,Minas Gerais,Sudeste,SE
3170479,Uruana de Minas,"-16,06","-46,25",Unaí,Noroeste de Minas,MG,Minas Gerais,Sudeste,SE
3102852,Angelândia,"-17,72","-42,26",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3102902,Antônio Carlos,"-21,31","-43,74",Barbacena,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3138708,Luminárias,"-21,51","-44,9",Lavras,Campo das Vertentes,MG,Minas Gerais,Sudeste,SE
3141306,Medeiros,"-19,99","-46,22",Piuí,Oeste de Minas,MG,Minas Gerais,Sudeste,SE
3141405,Medina,"-16,22","-41,47",Pedra Azul,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3141801,Minas Novas,"-17,21","-42,59",Capelinha,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
3142403,Moema,"-19,84","-45,41",Bom Despacho,Central Mineira,MG,Minas Gerais,Sudeste,SE
3142502,Monjolos,"-18,32","-44,11",Curvelo,Central Mineira,MG,Minas Gerais,Sudeste,SE
3143153,Monte Formoso,"-16,86","-41,25",Almenara,Jequitinhonha,MG,Minas Gerais,Sudeste,SE
